"EXP","ID","TARGET","CELLTYPE","CTRL1","CTRL2","IFCTRL","LAB"
"ENCSR000EAG","ENCFF000VZN","RELA","GM12878","ENCSR000DZH","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAG","ENCFF000VZW","RELA","GM12878","ENCSR000DZH","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAG","ENCFF000WAK","RELA","GM12878","ENCSR000DZH","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAG","ENCFF000WBF","RELA","GM12878","ENCSR000DZH","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAH","ENCFF000WHX","rabbit-IgG-control","GM12891","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAH","ENCFF000WIA","rabbit-IgG-control","GM12891","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAI","ENCFF000WIJ","RELA","GM12891","ENCSR000EAH","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAI","ENCFF000WIK","RELA","GM12891","ENCSR000EAH","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAI","ENCFF000WIN","RELA","GM12891","ENCSR000EAH","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAJ","ENCFF000WIL","POLR2A","GM12891","ENCSR000EAK","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAJ","ENCFF000WIM","POLR2A","GM12891","ENCSR000EAK","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAJ","ENCFF000WIO","POLR2A","GM12891","ENCSR000EAK","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAJ","ENCFF000WIW","POLR2A","GM12891","ENCSR000EAK","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAJ","ENCFF000WJB","POLR2A","GM12891","ENCSR000EAK","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAJ","ENCFF000WJC","POLR2A","GM12891","ENCSR000EAK","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAK","ENCFF000WHY","mouse-IgG-control","GM12891","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAK","ENCFF000WHZ","mouse-IgG-control","GM12891","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAL","ENCFF000WIZ","rabbit-IgG-control","GM12892","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAL","ENCFF000WJL","rabbit-IgG-control","GM12892","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAM","ENCFF000WJQ","POLR2A","GM12892","ENCSR000EAO","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAM","ENCFF000WJR","POLR2A","GM12892","ENCSR000EAO","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAM","ENCFF000WJY","POLR2A","GM12892","ENCSR000EAO","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAN","ENCFF000WJM","RELA","GM12892","ENCSR000EAL","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAN","ENCFF000WJN","RELA","GM12892","ENCSR000EAL","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAN","ENCFF000WJP","RELA","GM12892","ENCSR000EAL","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAO","ENCFF000WIQ","mouse-IgG-control","GM12892","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAO","ENCFF000WIX","mouse-IgG-control","GM12892","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAP","ENCFF000WKG","rabbit-IgG-control","GM15510","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAP","ENCFF000WKH","rabbit-IgG-control","GM15510","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAQ","ENCFF000WKJ","RELA","GM15510","ENCSR000EAP","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAQ","ENCFF000WKK","RELA","GM15510","ENCSR000EAP","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAQ","ENCFF000WKL","RELA","GM15510","ENCSR000EAP","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAQ","ENCFF000WKM","RELA","GM15510","ENCSR000EAP","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAQ","ENCFF000WKU","RELA","GM15510","ENCSR000EAP","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAR","ENCFF000WKT","POLR2A","GM15510","ENCSR000EAS","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAR","ENCFF000WKY","POLR2A","GM15510","ENCSR000EAS","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAR","ENCFF000WLB","POLR2A","GM15510","ENCSR000EAS","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAS","ENCFF000WJW","mouse-IgG-control","GM15510","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAS","ENCFF000WKI","mouse-IgG-control","GM15510","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAT","ENCFF000WLG","rabbit-IgG-control","GM18505","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAT","ENCFF000WLM","rabbit-IgG-control","GM18505","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAU","ENCFF000WLY","POLR2A","GM18505","ENCSR000EAV","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAU","ENCFF000WMB","POLR2A","GM18505","ENCSR000EAV","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAU","ENCFF000WMC","POLR2A","GM18505","ENCSR000EAV","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAU","ENCFF000WML","POLR2A","GM18505","ENCSR000EAV","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAV","ENCFF000WLC","mouse-IgG-control","GM18505","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAV","ENCFF000WLF","mouse-IgG-control","GM18505","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAW","ENCFF000WLN","RELA","GM18505","ENCSR000EAT","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAW","ENCFF000WLP","RELA","GM18505","ENCSR000EAT","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAW","ENCFF000WLQ","RELA","GM18505","ENCSR000EAT","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAW","ENCFF000WLW","RELA","GM18505","ENCSR000EAT","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAW","ENCFF000WLX","RELA","GM18505","ENCSR000EAT","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAX","ENCFF000WMR","rabbit-IgG-control","GM18526","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAX","ENCFF000WMS","rabbit-IgG-control","GM18526","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAY","ENCFF000WNA","POLR2A","GM18526","ENCSR000EAZ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAY","ENCFF000WNE","POLR2A","GM18526","ENCSR000EAZ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAY","ENCFF000WNF","POLR2A","GM18526","ENCSR000EAZ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EAZ","ENCFF000WMA","mouse-IgG-control","GM18526","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAZ","ENCFF000WMH","mouse-IgG-control","GM18526","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EAZ","ENCFF000WMM","mouse-IgG-control","GM18526","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EBA","ENCFF000WMY","RELA","GM18526","ENCSR000EAX","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBA","ENCFF000WMZ","RELA","GM18526","ENCSR000EAX","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBA","ENCFF000WNC","RELA","GM18526","ENCSR000EAX","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBB","ENCFF000WNQ","rabbit-IgG-control","GM18951","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EBB","ENCFF000WNS","rabbit-IgG-control","GM18951","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EBC","ENCFF000WOB","POLR2A","GM18951","ENCSR000EBE","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBC","ENCFF000WOC","POLR2A","GM18951","ENCSR000EBE","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBC","ENCFF000WOF","POLR2A","GM18951","ENCSR000EBE","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBC","ENCFF000WOL","POLR2A","GM18951","ENCSR000EBE","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBD","ENCFF000WNR","RELA","GM18951","ENCSR000EBB","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBD","ENCFF000WNZ","RELA","GM18951","ENCSR000EBB","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBD","ENCFF000WOA","RELA","GM18951","ENCSR000EBB","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBD","ENCFF000WOD","RELA","GM18951","ENCSR000EBB","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBE","ENCFF000WNP","mouse-IgG-control","GM18951","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EBF","ENCFF000WOQ","rabbit-IgG-control","GM19099","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EBF","ENCFF000WOT","rabbit-IgG-control","GM19099","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EBG","ENCFF000WPB","POLR2A","GM19099","ENCSR000EBH","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBG","ENCFF000WPD","POLR2A","GM19099","ENCSR000EBH","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBG","ENCFF000WPL","POLR2A","GM19099","ENCSR000EBH","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBH","ENCFF000WON","mouse-IgG-control","GM19099","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EBH","ENCFF000WOO","mouse-IgG-control","GM19099","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EBI","ENCFF000WPA","RELA","GM19099","ENCSR000EBF","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBI","ENCFF000WPE","RELA","GM19099","ENCSR000EBF","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBI","ENCFF000WPI","RELA","GM19099","ENCSR000EBF","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBJ","ENCFF000WPT","rabbit-IgG-control","GM19193","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EBJ","ENCFF000WPV","rabbit-IgG-control","GM19193","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EBK","ENCFF000WQF","POLR2A","GM19193","ENCSR000EBL","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBK","ENCFF000WQJ","POLR2A","GM19193","ENCSR000EBL","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBK","ENCFF000WQM","POLR2A","GM19193","ENCSR000EBL","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBK","ENCFF000WRO","POLR2A","GM19193","ENCSR000EBL","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBL","ENCFF000WPN","mouse-IgG-control","GM19193","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EBL","ENCFF000WPQ","mouse-IgG-control","GM19193","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EBM","ENCFF000WQB","RELA","GM19193","ENCSR000EBJ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBM","ENCFF000WQC","RELA","GM19193","ENCSR000EBJ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBM","ENCFF000WQD","RELA","GM19193","ENCSR000EBJ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBO","ENCFF000WVE","SIN3A","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBO","ENCFF000WVG","SIN3A","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBP","ENCFF000WSQ","GTF2F1","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBP","ENCFF000WSS","GTF2F1","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBQ","ENCFF000WQI","BACH1","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBQ","ENCFF000WQL","BACH1","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBR","ENCFF000WUC","MXI1","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBR","ENCFF000WUE","MXI1","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBS","ENCFF000WTN","MAFK","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBS","ENCFF000WTQ","MAFK","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBT","ENCFF000WRQ","CHD2","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBT","ENCFF000WRS","CHD2","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBU","ENCFF000WRJ","CHD1","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBU","ENCFF000WRL","CHD1","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBV","ENCFF000WRB","CEBPB","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBV","ENCFF000WRD","CEBPB","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBW","ENCFF000WWC","ZNF143","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBW","ENCFF000WWE","ZNF143","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBX","ENCFF000WQT","BRCA1","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBX","ENCFF000WQV","BRCA1","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBY","ENCFF000WSD","MYC","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBY","ENCFF000WSF","MYC","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBZ","ENCFF000WTF","JUND","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000EBZ","ENCFF000WTH","JUND","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECA","ENCFF000WSV","JUN","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECA","ENCFF000WSW","JUN","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECB","ENCFF000WWI","TBP","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECB","ENCFF000WWK","TBP","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECC","ENCFF000WUR","NRF1","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECC","ENCFF000WUS","NRF1","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECD","ENCFF000WWJ","USF2","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECD","ENCFF000WWS","USF2","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECE","ENCFF000WUT","RAD21","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECE","ENCFF000WUU","RAD21","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECF","ENCFF000WVQ","RFX5","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECF","ENCFF000WVR","RFX5","H1-hESC","ENCSR000ECG","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECG","ENCFF000WUI","rabbit-IgG-control","H1-hESC","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000ECH","ENCFF000XEV","HCFC1","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECH","ENCFF000XEX","HCFC1","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECI","ENCFF000XDR","ELK1","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECI","ENCFF000XDT","ELK1","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECJ","ENCFF000XNN","ZKSCAN1","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECJ","ENCFF000XNP","ZKSCAN1","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECK","ENCFF000XGV","MAFK","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECK","ENCFF000XGX","MAFK","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECL","ENCFF000XHT","MAZ","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECL","ENCFF000XHV","MAZ","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECM","ENCFF000XCO","RCOR1","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECM","ENCFF000XCQ","RCOR1","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECN","ENCFF000XHD","MAX","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECN","ENCFF000XHF","MAX","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECO","ENCFF000XNV","ZNF143","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECO","ENCFF000XNX","ZNF143","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECP","ENCFF000XBV","CHD2","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECP","ENCFF000XBY","CHD2","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECQ","ENCFF000XLR","SUPT20H","HeLa-S3","ENCSR000EZM","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECQ","ENCFF000XLU","SUPT20H","HeLa-S3","ENCSR000EZM","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECR","ENCFF000XEJ","KAT2A","HeLa-S3","ENCSR000EZM","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECR","ENCFF000XEK","KAT2A","HeLa-S3","ENCSR000EZM","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECS","ENCFF000XLS","SMC3","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECS","ENCFF000XLT","SMC3","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECT","ENCFF000XKF","POLR2AphosphoS2","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECT","ENCFF000XKG","POLR2AphosphoS2","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECU","ENCFF000XII","MXI1","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECU","ENCFF000XIP","MXI1","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECV","ENCFF000XJM","EP300","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECV","ENCFF000XJN","EP300","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECW","ENCFF000XOE","USF2","HeLa-S3","ENCSR000EZJ","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECW","ENCFF000XOI","USF2","HeLa-S3","ENCSR000EZJ","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECX","ENCFF000XKT","RFX5","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECX","ENCFF000XKU","RFX5","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECY","ENCFF000XKK","PRDM1","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECY","ENCFF000XKL","PRDM1","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECZ","ENCFF000XER","GTF2F1","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000ECZ","ENCFF000XFC","GTF2F1","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDA","ENCFF000XBN","CEBPB","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDA","ENCFF000XBO","CEBPB","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDB","ENCFF000XAR","BRCA1","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDB","ENCFF000XAT","BRCA1","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDC","ENCFF000XMQ","STAT3","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDC","ENCFF000XMR","STAT3","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDD","ENCFF000XMS","TBP","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDD","ENCFF000XMT","TBP","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDE","ENCFF000XKQ","RAD21","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDE","ENCFF000XKS","RAD21","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDF","ENCFF000XGO","IRF3","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDF","ENCFF000XGQ","IRF3","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDG","ENCFF000XCU","JUN","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDG","ENCFF000XCW","JUN","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDH","ENCFF000XHI","JUND","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDH","ENCFF000XHO","JUND","HeLa-S3","ENCSR000EDI","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDI","ENCFF000XKW","rabbit-IgG-control","HeLa-S3","NA","NA",true,"Michael Snyder, Stanford"
"ENCSR000EDJ","ENCFF000XJL","NRF1","HeLa-S3","ENCSR000EZJ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDJ","ENCFF000XJQ","NRF1","HeLa-S3","ENCSR000EZJ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDK","ENCFF000XFS","SMARCB1","HeLa-S3","ENCSR000EZJ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDK","ENCFF000XFT","SMARCB1","HeLa-S3","ENCSR000EZJ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDK","ENCFF000XFU","SMARCB1","HeLa-S3","ENCSR000EZJ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDL","ENCFF000XAA","SMARCC2","HeLa-S3","ENCSR000EZJ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDL","ENCFF000XAB","SMARCC2","HeLa-S3","ENCSR000EZJ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDL","ENCFF000XAC","SMARCC2","HeLa-S3","ENCSR000EZJ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDM","ENCFF000WZR","SMARCC1","HeLa-S3","ENCSR000EZJ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDM","ENCFF000WZT","SMARCC1","HeLa-S3","ENCSR000EZJ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDM","ENCFF000WZZ","SMARCC1","HeLa-S3","ENCSR000EZJ","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDN","ENCFF000XUN","MAZ","HepG2","ENCSR000EEN","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDN","ENCFF000XUP","MAZ","HepG2","ENCSR000EEN","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDO","ENCFF000XPZ","CEBPZ","HepG2","ENCSR000EEN","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDO","ENCFF000XQB","CEBPZ","HepG2","ENCSR000EEN","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDP","ENCFF000XOS","ARID3A","HepG2","ENCSR000EEN","NA",false,"Michael Snyder, Stanford"
"ENCSR000EDP","ENCFF000XOU","ARID3A","HepG2","ENCSR000EEN","NA",false,"Michael Snyder, Stanford"
